year,Q,month
2000,78.1248253470571,1
2001,93.4124022888441,1
2002,90.3727418377038,1
2003,87.8127245274519,1
1750,40.433566357181,2
1751,40.4275233433424,2
1752,68.3229036011402,2
1753,64.4303689926613,2
1754,71.2612014278047,2
1755,60.5301572685541,2
1756,72.2295660450524,2
1757,52.5320564719793,2
1758,51.0679754969087,2
1759,41.4679120341691,2
1760,45.7802947620215,2
1761,23.8069126964599,2
1762,27.25030320268,2
1763,24.370285881808,2
1764,47.70558046825,2
1765,23.342832391971,2
1766,59.0356936478857,2
1767,55.8123185588639,2
1768,61.0857600769034,2
1769,47.0143166248772,2
1770,47.3651331413518,2
1771,59.5159806505075,2
1772,58.4626073331836,2
1773,56.6728960483142,2
1774,71.512076069348,2
1775,63.499109732231,2
1776,65.4930008157515,2
1777,81.4887567121848,2
1778,76.5829527970365,2
1779,59.2884503030891,2
1780,65.3152983542758,2
1781,52.9050779909809,2
1782,66.7716823014382,2
1783,18.9326153993702,2
1784,43.7864270960212,2
1785,51.7106305126686,2
1786,50.4255487927021,2
1787,72.7083186983379,2
1788,62.461829160008,2
1789,62.7765945966893,2
1790,44.3974808577185,2
1791,58.7725588323872,2
1792,21.8925441993412,2
1793,29.8914445417525,2
1794,30.9328231933184,2
1795,28.8177200931128,2
1796,49.5752125883826,2
1797,56.4559454633107,2
1798,58.8168249575645,2
1799,49.8565971902249,2
1800,54.3252288327527,2
1801,64.5063626991991,2
1802,74.5367187161512,2
1803,60.2012248609509,2
1804,52.0139433654084,2
1805,35.6794321254549,2
1806,44.9327017878079,2
1807,49.0864823121658,2
1808,53.7067035237075,2
1809,45.277072635294,2
1810,62.7464291503809,2
1811,58.1792446722221,2
1812,43.6365632588078,2
1813,58.0820825342464,2
1814,48.726839352289,2
1815,63.5462682884631,2
1816,50.2519404571903,2
1817,52.5622073216147,2
1818,56.345856228223,2
1819,54.6429646207785,2
1820,59.2796536091124,2
1821,51.0030812446756,2
1822,64.4061516665661,2
1823,48.6365877275135,2
1824,57.4860206582599,2
1825,41.2552730503457,2
1826,33.5460865529589,2
1827,35.3588807373803,2
1828,39.4798450422984,2
1829,54.8752291819172,2
1830,68.2991801189751,2
1831,61.839664454561,2
1832,65.4916102792119,2
1833,48.2816861733078,2
1834,50.2190636429437,2
1835,45.137210074345,2
1836,49.1232610392872,2
1837,21.6883091534317,2
1838,30.2869780429305,2
1839,30.6145293395515,2
1840,51.9815343102746,2
1841,26.1694572121694,2
1842,41.8337629882318,2
1843,21.6539477280468,2
1844,20.6727327771335,2
1845,43.3889612205393,2
1846,56.8787645258965,2
1847,61.9112840553246,2
1848,58.6402542312431,2
1849,57.1452434444517,2
1850,42.5343036629066,2
1851,21.2473370192263,2
1852,27.3471268952934,2
1853,35.8314148858537,2
1854,28.5340427491289,2
1855,40.7034715135749,2
1856,44.9589338914595,2
1857,46.3643837832386,2
1858,61.6489227869973,2
1859,45.9692755014884,2
1860,44.5568689090868,2
1861,66.8020382089231,2
1862,67.0084118823626,2
1863,49.5250710196467,2
1864,49.3002777320697,2
1865,40.5391783602938,2
1866,39.9832518107541,2
1867,50.0213457816447,2
1868,48.5929721612731,2
1869,29.8040302868572,2
1870,43.221902855273,2
1871,67.6298181806484,2
1872,80.8022685571194,2
1873,53.1164935842781,2
1874,66.8488939477488,2
1875,60.6313727311666,2
1876,48.5687714786557,2
1877,49.9915542013932,2
1878,34.0003054983765,2
1879,62.0513307831828,2
1880,79.3359774047907,2
1881,63.8305231058025,2
1882,78.2384564828284,2
1883,71.4106565785237,2
1884,79.3269152411805,2
1885,43.4276376759224,2
1886,59.2560043902497,2
1887,55.4833846244703,2
1888,44.3017001598534,2
1889,66.1258267849409,2
1890,61.6049854919833,2
1891,35.415262725518,2
1892,50.7259635628309,2
1893,55.4968837482546,2
1894,72.8452986812405,2
1895,63.4135284955766,2
1896,45.6398391447595,2
1897,42.8182374308189,2
1898,44.1898069544109,2
1899,54.155839566952,2
1900,46.4541795831694,2
1901,44.319117270246,2
1902,27.2749066874356,2
1903,9.96735566192667,2
1904,31.441444922828,2
1905,29.3910592320012,2
1906,34.312046194115,2
1907,30.9696961186007,2
1908,55.7005438827398,2
1909,65.2120825543746,2
1910,64.9947595674518,2
1911,48.5371226546541,2
1912,46.3429911981574,2
1913,41.1880055267029,2
1914,42.2786256250299,2
1915,41.9475748457476,2
1916,64.6072836808138,2
1917,65.3807186100993,2
1918,64.7759889924095,2
1919,64.9410212962894,2
1920,42.8467690520769,2
1921,60.1228250749209,2
1922,57.3186927643205,2
1923,53.1281134267352,2
1924,31.6753311117353,2
1925,53.3817309774812,2
1926,43.2081667334156,2
1927,47.9939567792967,2
1928,49.1626216181861,2
1929,37.716215526736,2
1930,42.2804301399405,2
1931,29.9660914813017,2
1932,42.9446377178291,2
1933,38.649905166475,2
1934,62.4746645932211,2
1935,43.3354681608636,2
1936,51.8068165007204,2
1937,61.7518048610984,2
1938,76.8931609617979,2
1939,75.6298862540117,2
1940,82.8606623774175,2
1941,51.0470102500177,2
1942,56.9360885877143,2
1943,61.6683461453553,2
1944,79.0441659496805,2
1945,76.3581172835403,2
1946,72.5990745180648,2
1947,67.4967638183368,2
1948,65.9969421912753,2
1949,52.3994665691417,2
1950,68.3048467311914,2
1951,77.3667814305923,2
1952,75.4808980665677,2
1953,78.3111970238747,2
1954,69.1432537866203,2
1955,61.2376982051474,2
1956,70.2522175836492,2
1957,42.3018342555409,2
1958,33.2213350345949,2
1959,34.4486861581317,2
1960,32.7522091046212,2
1961,31.5837984704317,2
1962,39.2192306372716,2
1963,52.6454985285383,2
1964,50.8643146946802,2
1965,63.5719450837896,2
1966,61.5576909571413,2
1967,32.3128603800558,2
1968,14.3789884375277,2
1969,18.6755928159888,2
1970,26.8608708762015,2
1971,32.9832104101432,2
1972,38.4783740113312,2
1973,38.4888209355096,2
1974,52.856600179169,2
1975,41.0913440896383,2
1976,43.4428853528459,2
1977,12.0681453778368,2
1978,22.8563779647989,2
1979,6.64607710066816,2
1980,16.6068643074668,2
1981,24.737135228186,2
1982,45.1231442608772,2
1983,27.0455240063699,2
1984,27.4606033054739,2
1985,33.8957223396795,2
1986,45.7531279982602,2
1987,25.1753861419407,2
1988,21.8871759721118,2
1989,28.222007024239,2
1990,29.1716853746165,2
1991,24.5585229808347,2
1992,21.0717237572921,2
1993,15.584616276415,2
1994,34.3708416945876,2
1995,17.7443487109452,2
1996,32.9347791024394,2
1997,34.3372747337956,2
1998,19.9082130474871,2
1999,45.0775719822266,2
2000,40.0983513518007,2
2001,52.7723700348657,2
2002,50.1467440405291,2
2003,46.3299401513715,2
1750,18.0756011314383,3
1751,27.1133477587187,3
1752,41.3733412672555,3
1753,24.4626632655322,3
1754,36.8398416334654,3
1755,37.8791665551145,3
1756,33.9710107685515,3
1757,38.3453677049637,3
1758,17.5281599452461,3
1759,8.31023019930381,3
1760,17.1221329325662,3
1761,11.0043499765887,3
1762,5.3943393288986,3
1763,11.0521455511389,3
1764,27.3061416727715,3
1765,27.1525829559058,3
1766,38.8121242854146,3
1767,41.8443548998949,3
1768,44.6610674156984,3
1769,53.7832555056676,3
1770,56.2182164950524,3
1771,47.37268142754,3
1772,58.632498756595,3
1773,67.0691689788989,3
1774,62.1595171054471,3
1775,48.8704276435316,3
1776,67.7243854503904,3
1777,60.3404930284969,3
1778,56.1205883616896,3
1779,71.5246985155259,3
1780,69.8163354111426,3
1781,64.7772302953429,3
1782,63.4772876728957,3
1783,71.2561967128457,3
1784,61.2270238381682,3
1785,53.0717211333603,3
1786,48.8963841261843,3
1787,51.6657505116071,3
1788,43.5852968436317,3
1789,47.4426672076288,3
1790,34.4093971209431,3
1791,37.099248071864,3
1792,27.6374101054218,3
1793,26.0153334221332,3
1794,34.743620740823,3
1795,48.8752538326864,3
1796,55.2291165627981,3
1797,38.6770061659046,3
1798,53.5675649874267,3
1799,49.2406174408946,3
1800,54.5946398267283,3
1801,44.530657905373,3
1802,39.2573289127204,3
1803,35.264156977187,3
1804,36.8435358629997,3
1805,59.9162134647468,3
1806,54.6088474425277,3
1807,66.4122278936335,3
1808,74.3053151397839,3
1809,81.7936298113725,3
1810,77.0849320750664,3
1811,61.322128538502,3
1812,45.8652364441534,3
1813,53.970744471064,3
1814,49.2052481705449,3
1815,50.145523878716,3
1816,43.9002222515637,3
1817,46.831953310938,3
1818,37.8002453030182,3
1819,24.0949617429268,3
1820,28.4390162718884,3
1821,40.3813210055686,3
1822,39.7702569064347,3
1823,22.4792394957429,3
1824,10.1762146138536,3
1825,34.9761768140982,3
1826,16.9206356585313,3
1827,21.7023458836844,3
1828,40.5227383828136,3
1829,50.2337235189045,3
1830,49.557385389541,3
1831,52.4245974267207,3
1832,56.2780070810647,3
1833,42.0408400706045,3
1834,20.1313427301007,3
1835,30.6390612418587,3
1836,4.16991300873693,3
1837,5.11445677584766,3
1838,-1.66919683886363,3
1839,10.0287476418614,3
1840,16.3149717218219,3
1841,20.34074097463,3
1842,24.515605424844,3
1843,25.6576349057859,3
1844,30.6542709235094,3
1845,43.9267280670433,3
1846,28.9185177079283,3
1847,76.3410410742085,3
1848,57.4562658329931,3
1849,66.0667829880199,3
1850,50.376215228671,3
1851,57.6004279514175,3
1852,37.4923141215706,3
1853,48.9146346376334,3
1854,29.0311364065234,3
1855,21.7571025754961,3
1856,33.8921864832858,3
1857,38.0737314560155,3
1858,38.9144129963911,3
1859,49.8461624909264,3
1860,75.1666726827664,3
1861,51.6678745306528,3
1862,73.477066865289,3
1863,61.622963492191,3
1864,50.3329753973749,3
1865,68.1187331729406,3
1866,41.5036596392167,3
1867,43.6512755828165,3
1868,41.5189954229443,3
1869,45.3315627388429,3
1870,59.8332289712563,3
1871,28.376722948965,3
1872,50.5358337999581,3
1873,58.4129395584288,3
1874,52.6785763831085,3
1875,42.5785601095967,3
1876,53.053453688798,3
1877,32.176504213651,3
1878,46.1021002337032,3
1879,44.9874940760935,3
1880,50.7259984443685,3
1881,52.6267462192866,3
1882,54.7958015690043,3
1883,52.6029054857462,3
1884,40.8642127937475,3
1885,43.2674223607543,3
1886,18.4295362325403,3
1887,46.1940725592841,3
1888,19.7044435127537,3
1889,17.2851432919205,3
1890,22.6812033660407,3
1891,29.2205770494071,3
1892,36.5365320283632,3
1893,-5.63043487918793,3
1894,15.8108134996814,3
1895,24.4371671112806,3
1896,11.568554804227,3
1897,12.7310613652983,3
1898,9.67843019591416,3
1899,46.0714506598768,3
1900,38.8147692963863,3
1901,14.8805107456773,3
1902,8.97585063015651,3
1903,24.5305119697374,3
1904,8.24395359316378,3
1905,27.7326057125339,3
1906,30.5065560552959,3
1907,27.0303106361016,3
1908,49.2420989418519,3
1909,49.4193119228799,3
1910,50.1513249170563,3
1911,36.6366556736468,3
1912,46.0590164164307,3
1913,45.8141157018831,3
1914,57.6094740009742,3
1915,68.8304697451323,3
1916,60.1947897381789,3
1917,66.8841464165913,3
1918,62.7441762578557,3
1919,54.5175918496635,3
1920,25.857375366352,3
1921,54.8552025307848,3
1922,50.9707607886278,3
1923,52.2162035115769,3
1924,27.3662309515809,3
1925,40.3904048114768,3
1926,49.2691127275583,3
1927,42.8361000896832,3
1928,48.1439978739739,3
1929,11.0493287075276,3
1930,23.6751477685068,3
1931,31.849562030062,3
1932,26.6271705250096,3
1933,30.5763673119445,3
1934,12.9535701973813,3
1935,33.6732120261695,3
1936,53.877796379439,3
1937,50.9376343149928,3
1938,50.6877019598058,3
1939,55.226354667311,3
1940,60.9888435255913,3
1941,61.5455103572458,3
1942,61.7891784081332,3
1943,85.3986878439207,3
1944,77.6053453260235,3
1945,78.4489792462469,3
1946,76.8605326577297,3
1947,63.0694801661522,3
1948,51.7166246705243,3
1949,76.5222755437408,3
1950,65.1785434839077,3
1951,77.6285799504978,3
1952,77.9916918847066,3
1953,65.2628400120007,3
1954,83.0968638631061,3
1955,73.818400073813,3
1956,38.4087394618852,3
1957,25.3682334827782,3
1958,24.6501948601799,3
1959,30.9237503925127,3
1960,25.0791474360057,3
1961,15.7760324932637,3
1962,7.16598489642257,3
1963,31.3932573788431,3
1964,29.3328492359477,3
1965,44.8641676870246,3
1966,50.6309964395529,3
1967,22.7138151939125,3
1968,29.9152160918358,3
1969,8.03807656692773,3
1970,35.875136583895,3
1971,12.0995087452909,3
1972,22.7948565630039,3
1973,42.4043220723429,3
1974,42.3392968774795,3
1975,15.5381084573648,3
1976,30.0685266376133,3
1977,25.0296316192488,3
1978,17.9335146037653,3
1979,7.91438679992282,3
1980,15.7118145144644,3
1981,22.8971439597945,3
1982,21.8526389528748,3
1983,14.0378189926714,3
1984,24.5142255436889,3
1985,27.1299566368326,3
1986,18.2924510611695,3
1987,7.03031496916191,3
1988,8.05673844038639,3
1989,21.2885714192709,3
1990,22.1083212592425,3
1991,38.5519834855866,3
1992,28.2908475048288,3
1993,47.7218027036619,3
1994,66.0048915937547,3
1995,36.5739050201426,3
1996,20.5515140986636,3
1997,33.8189357513289,3
1998,62.4117508571211,3
1999,40.8386437057058,3
2000,50.4939192348712,3
2001,73.4854801279766,3
2002,77.8764699257306,3
2003,64.149217588146,3
1750,37.8226007563327,4
1751,22.1695246343658,4
1752,39.1130797958974,4
1753,39.1098529339215,4
1754,54.7729452448831,4
1755,34.2497410819007,4
1756,48.9996752407189,4
1757,49.2439238384415,4
1758,24.875285477546,4
1759,26.1416624075851,4
1760,28.3147439254649,4
1761,13.9309319754111,4
1762,34.0799748841209,4
1763,16.4919400076134,4
1764,26.2549782305328,4
1765,12.0831232734428,4
1766,42.2934149671998,4
1767,48.9215228431412,4
1768,50.7638265239982,4
1769,35.1237074808898,4
1770,32.3493205151894,4
1771,30.2379227998563,4
1772,39.5718285686472,4
1773,49.3469645674264,4
1774,47.1922919063847,4
1775,49.9698401053868,4
1776,34.848702748977,4
1777,28.5804459157886,4
1778,38.6804497637466,4
1779,26.1154439124794,4
1780,28.146201282957,4
1781,26.9047290796202,4
1782,34.5491061761945,4
1783,4.41916888669955,4
1784,26.4044519907358,4
1785,27.1757099899989,4
1786,34.3415862956781,4
1787,45.6019085094515,4
1788,26.9630118324605,4
1789,50.4804285124394,4
1790,47.746171440619,4
1791,40.7349389749522,4
1792,8.84987469295772,4
1793,13.7636136983269,4
1794,23.5455882683102,4
1795,18.5073187349044,4
1796,33.7970525209348,4
1797,47.8082591097006,4
1798,47.681118287263,4
1799,39.8830448149005,4
1800,48.5933660537193,4
1801,60.3895151175699,4
1802,62.8096754128503,4
1803,52.6500991569572,4
1804,21.9958456128865,4
1805,53.8085755216198,4
1806,48.8535346752088,4
1807,52.9820996883453,4
1808,38.0935003671576,4
1809,50.4697194164647,4
1810,44.9065310605766,4
1811,29.5572431291856,4
1812,51.4826009266702,4
1813,53.4487168868697,4
1814,14.0118958496375,4
1815,50.2917612405106,4
1816,54.5832935409385,4
1817,48.5687596557497,4
1818,36.5639958747695,4
1819,48.3782369567613,4
1820,60.6833031413119,4
1821,29.1232994179758,4
1822,36.5918074870634,4
1823,26.2780418365752,4
1824,28.8245964477301,4
1825,19.2611725723884,4
1826,26.3619670462843,4
1827,20.2894477029934,4
1828,8.38245814609954,4
1829,32.3761904507502,4
1830,29.9833388656699,4
1831,28.7329620707228,4
1832,37.9224267088006,4
1833,6.48780627440226,4
1834,15.8227691477881,4
1835,34.4870599572865,4
1836,41.4844406994442,4
1837,29.0443385591867,4
1838,17.701141734342,4
1839,25.0584293817517,4
1840,41.8304287166074,4
1841,21.8907511473125,4
1842,28.5032729672291,4
1843,14.0037258921411,4
1844,17.7459068892983,4
1845,22.9942686323669,4
1846,35.120867844571,4
1847,55.7463928379255,4
1848,51.123420884322,4
1849,64.7803377494315,4
1850,48.4167701776354,4
1851,35.3701889343826,4
1852,31.1549657437866,4
1853,22.1850637510997,4
1854,24.869374718411,4
1855,32.6231875560383,4
1856,27.250632423554,4
1857,38.1683009304947,4
1858,53.6214803517372,4
1859,49.0649480843067,4
1860,55.5684640390798,4
1861,60.347879311895,4
1862,60.1194176577451,4
1863,53.3682047554132,4
1864,27.3642948430996,4
1865,9.1373938643919,4
1866,21.1670551081295,4
1867,28.7717964954868,4
1868,33.4627198218361,4
1869,17.7537945550522,4
1870,30.3472733558434,4
1871,40.7869215568706,4
1872,50.3165760763376,4
1873,56.3108242673393,4
1874,57.613564682948,4
1875,53.0399552061068,4
1876,46.3328009462388,4
1877,18.3900120031002,4
1878,5.2317889957435,4
1879,45.4697990429893,4
1880,68.5414473044252,4
1881,59.2835128987821,4
1882,63.4998716245368,4
1883,57.2282173709538,4
1884,56.9554106819192,4
1885,35.8234293737377,4
1886,34.0000465201566,4
1887,44.7646116141235,4
1888,22.3276041936819,4
1889,5.7429499545481,4
1890,41.8237267116484,4
1891,20.6786642010414,4
1892,52.9412081296043,4
1893,45.3376486371245,4
1894,50.8026697699052,4
1895,37.2487476140644,4
1896,24.1112971422562,4
1897,20.0698621399818,4
1898,40.5025581006034,4
1899,53.2350043948092,4
1900,22.102173501131,4
1901,35.2027035174559,4
1902,18.8090345974886,4
1903,17.7693398126618,4
1904,19.0228562048827,4
1905,1.91211533308764,4
1906,6.39601659444832,4
1907,24.7711807203042,4
1908,47.3799842712219,4
1909,45.8961785224256,4
1910,43.1442743099084,4
1911,38.9415496109752,4
1912,23.7197138811788,4
1913,5.47593715112345,4
1914,12.9098591886206,4
1915,5.42539872950825,4
1916,35.2756347909619,4
1917,37.1218336732731,4
1918,49.9659374074836,4
1919,19.6426210076591,4
1920,21.3076384731417,4
1921,48.2683838059595,4
1922,26.8089761994895,4
1923,51.5128934880787,4
1924,40.0818534038053,4
1925,44.8365528043105,4
1926,20.0688047183157,4
1927,45.6703834238865,4
1928,48.4296304564385,4
1929,48.8119366792435,4
1930,34.0147993468206,4
1931,9.45176704054189,4
1932,31.6849827005371,4
1933,30.2357998125888,4
1934,43.0392311214717,4
1935,35.819822411697,4
1936,45.4301233411109,4
1937,38.7405014291124,4
1938,53.0779286225403,4
1939,57.2799943947745,4
1940,46.623599685894,4
1941,27.7624442843084,4
1942,39.0304441652464,4
1943,61.0133570554254,4
1944,56.4086682577311,4
1945,75.7097866005421,4
1946,57.6763297342218,4
1947,52.701253477008,4
1948,55.0121978125573,4
1949,40.2095385386898,4
1950,36.7111010667078,4
1951,39.6745932780894,4
1952,46.0031339557727,4
1953,43.5046726966814,4
1954,59.3363478992067,4
1955,50.3416021068915,4
1956,45.178830972764,4
1957,26.1258733368806,4
1958,23.7279685793311,4
1959,26.6305387705352,4
1960,23.6495133653026,4
1961,27.4660575985229,4
1962,28.5550217509861,4
1963,20.6589025386745,4
1964,24.368493282305,4
1965,25.6224637328703,4
1966,35.5584149586481,4
1967,37.3574603186329,4
1968,35.2783102615868,4
1969,-8.53364960671905,4
1970,17.6474603127266,4
1971,19.811937990138,4
1972,24.9828114342147,4
1973,14.8254555061203,4
1974,17.3637777442118,4
1975,30.1420249117758,4
1976,43.621573957375,4
1977,48.5640053230527,4
1978,17.9951606650561,4
1979,6.63485461247358,4
1980,17.2547735928801,4
1981,24.0987112861428,4
1982,26.2698535876534,4
1983,14.2418860195826,4
1984,14.6117407150545,4
1985,19.714270601301,4
1986,18.2908775551129,4
1987,24.0530015456726,4
1988,16.8697381921432,4
1989,21.5153307716031,4
1990,9.36377860292395,4
1991,30.4275486427198,4
1992,22.0861266401753,4
1993,30.8638822823916,4
1994,29.6727473359774,4
1995,2.80327647147962,4
1996,21.7758875843721,4
1997,16.9695210951128,4
1998,-0.852265201294657,4
1999,35.8750824490566,4
2000,42.3447591524808,4
2001,46.1497488715329,4
2002,40.045179946906,4
2003,32.2984344964785,4
1750,72.7478785699424,5
1751,52.6009498742657,5
1752,122.277066220178,5
1753,118.262653902945,5
1754,115.367424707387,5
1755,64.0439876815119,5
1756,121.721194183953,5
1757,86.6403709430081,5
1758,79.3408740447254,5
1759,32.7346547229438,5
1760,107.754166411024,5
1761,93.6241617007005,5
1762,94.3904627863987,5
1763,77.5186951550863,5
1764,92.3474838855164,5
1765,59.7125212663761,5
1766,119.460438251723,5
1767,104.278319813741,5
1768,81.3225682781349,5
1769,47.9600799200628,5
1770,73.1042081829212,5
1771,131.612768864011,5
1772,125.367208751079,5
1773,89.3339835664899,5
1774,81.975304898355,5
1775,86.4157791891071,5
1776,82.3216589137319,5
1777,69.5430982463133,5
1778,95.6421069454164,5
1779,101.756359470514,5
1780,97.3211434768653,5
1781,55.2201774995157,5
1782,19.4521107697107,5
1783,45.4299355409954,5
1784,86.2674840201475,5
1785,122.769299218343,5
1786,23.9319418393141,5
1787,62.7694212458903,5
1788,101.636445932981,5
1789,99.2971140607149,5
1790,86.9630008548697,5
1791,108.221900677354,5
1792,75.6813753214874,5
1793,72.000754295832,5
1794,102.67542758702,5
1795,91.4952433579902,5
1796,84.8984621171669,5
1797,119.817986731915,5
1798,109.082064166864,5
1799,110.600766760479,5
1800,111.652996206311,5
1801,124.678114970441,5
1802,89.1340635328753,5
1803,46.1549880818684,5
1804,85.6416596904575,5
1805,149.368892106228,5
1806,155.426978971421,5
1807,108.8728406499,5
1808,81.5234120640987,5
1809,100.502742170824,5
1810,122.666712874701,5
1811,110.136946581797,5
1812,120.204952632537,5
1813,143.285546517254,5
1814,88.8665232481048,5
1815,139.451193624008,5
1816,77.8213962469597,5
1817,80.0595635931174,5
1818,126.029135606449,5
1819,149.823022072481,5
1820,95.1167248212977,5
