year,Q,month
1817,17.1774867993722,5
1818,73.6418124141086,5
1819,100.176095258079,5
1820,41.123454649352,5
1821,28.0998888630281,5
1822,55.9037438529143,5
1823,54.7492060341359,5
1824,60.5973081639073,5
1825,39.4295232273546,5
1826,59.4709742407278,5
1827,72.6192678393354,5
1828,57.9244411536738,5
1829,117.720868272993,5
1830,67.3681143074185,5
1831,52.7231822847994,5
1832,36.6413519023256,5
1833,46.4165511812695,5
1834,90.4918012115217,5
1835,77.5308221590488,5
1836,46.6720773638562,5
1837,52.1146025390361,5
1838,56.9415268910184,5
1839,90.1176903738104,5
1840,111.827042158557,5
1841,52.5581470885453,5
1842,61.4231115170488,5
1843,51.6240372086059,5
1844,68.0735815158481,5
1845,84.9615765376125,5
1846,73.7516965524842,5
1847,81.4164986559531,5
1848,85.7801470773122,5
1849,56.8607177214058,5
1850,81.3201765310242,5
1851,44.8172825729483,5
1852,70.432546298088,5
1853,55.1261193099181,5
1854,73.4539535211418,5
1855,74.7780588223917,5
1856,40.9145460451518,5
1857,91.0662508251029,5
1858,76.2882681987822,5
1859,72.8993466982334,5
1860,108.593683855594,5
1861,92.9362200743059,5
1862,68.6939814124844,5
1863,43.1828290905878,5
1864,54.7394073687583,5
1865,42.5108086879209,5
1866,95.1707084999855,5
1867,48.9463819787458,5
1868,44.1137715755399,5
1869,74.1028320439434,5
1870,56.1505657516613,5
1871,52.2506035722904,5
1872,63.412897584171,5
1873,43.7466992131851,5
1874,68.9270486937939,5
1875,76.236578577509,5
1876,49.2920922935084,5
1877,57.6918768423743,5
1878,54.4997720357806,5
1879,98.2556083443708,5
1880,63.4498564979528,5
1881,29.9229641379602,5
1882,100.560409414636,5
1883,91.6251355242944,5
1884,70.6111045660626,5
1885,85.6707358380602,5
1886,57.8790689558101,5
1887,64.4632131289418,5
1888,48.2340356951887,5
1889,54.192667345789,5
1890,68.2108876577473,5
1891,25.8553602317103,5
1892,65.8811370597245,5
1893,107.961687048513,5
1894,40.1617042476395,5
1895,58.1878847971029,5
1896,55.4219283327036,5
1897,78.2401628395264,5
1898,90.5757213796072,5
1899,48.8065187791367,5
1900,45.8893430202816,5
1901,89.7719927395556,5
1902,52.3610063634051,5
1903,41.5697645129257,5
1904,92.8862635923916,5
1905,54.8830224088092,5
1906,90.0629878641607,5
1907,95.7340866107137,5
1908,71.9600842219845,5
1909,56.6903720671042,5
1910,29.7611295375717,5
1911,38.2104941160228,5
1912,19.0502799762248,5
1913,59.0570692829568,5
1914,72.3691501255822,5
1915,83.782918869929,5
1916,110.835016568566,5
1917,54.7936518347224,5
1918,58.0525323169616,5
1919,51.2149963550091,5
1920,97.5468350859472,5
1921,98.6470748480103,5
1922,78.5643381036642,5
1923,86.9342426070617,5
1924,57.6584794521691,5
1925,53.0839283504875,5
1926,49.8030548545922,5
1927,82.9963873179391,5
1928,53.0707747393033,5
1929,35.4167013498384,5
1930,52.3091595980246,5
1931,40.0845537828763,5
1932,82.4119847547784,5
1933,74.1883307274521,5
1934,79.1223143935002,5
1935,60.9654633650834,5
1936,73.2292503542267,5
1937,75.7353122509046,5
1938,106.899301197152,5
1939,87.2876033816243,5
1940,68.2984068465908,5
1941,86.9355715956404,5
1942,100.250366647033,5
1943,70.4748234306822,5
1944,51.1997117634597,5
1945,68.103825673703,5
1946,44.7429399187508,5
1947,46.8367878337997,5
1948,78.2827284598902,5
1949,46.9162910367324,5
1950,61.7981904210613,5
1951,76.0337535743373,5
1952,45.3625491049024,5
1953,59.4426754441157,5
1954,48.2670038873066,5
1955,56.2915116491672,5
1956,44.840934783156,5
1957,38.6456417970176,5
1958,25.7524709271052,5
1959,48.0904265898651,5
1960,39.3451184059957,5
1961,76.1140917962866,5
1962,100.728967692723,5
1963,53.6538500164505,5
1964,60.6525755685555,5
1965,63.7704022039961,5
1966,25.1804207077808,5
1967,54.958114972344,5
1968,41.4202975085624,5
1969,25.7106178258216,5
1970,83.7696915119759,5
1971,74.3454329144697,5
1972,35.0375039808375,5
1973,36.0129310506793,5
1974,93.3317416581989,5
1975,46.7274017994915,5
1976,54.5855024507987,5
1977,18.8120591303214,5
1978,47.9599852891496,5
1979,58.045830755286,5
1980,66.0750207440844,5
1981,124.705056660363,5
1982,71.2903272789441,5
1983,66.2689960202631,5
1984,63.9784523829319,5
1985,65.7514409153567,5
1986,67.2049604083237,5
1987,61.363882407925,5
1988,96.4930160936775,5
1989,53.8413283369488,5
1990,58.3445214249293,5
1991,77.4000982935915,5
1992,62.8915642607486,5
1993,73.8296034410487,5
1994,100.242041984495,5
1995,90.6161820444831,5
1996,90.8956411305707,5
1997,55.7834132442956,5
1998,33.3359903850238,5
1999,147.540786015552,5
2000,132.785095580971,5
2001,85.8520047077246,5
2002,120.483967250818,5
2003,102.932435910952,5
1750,239.982953775383,6
1751,235.749200891343,6
1752,156.93526598692,6
1753,142.738068782838,6
1754,135.613334504341,6
1755,159.459432811242,6
1756,302.409801419519,6
1757,182.203705366462,6
1758,197.528798698639,6
1759,195.902896032224,6
1760,98.4046677451661,6
1761,218.784701307018,6
1762,218.959625033848,6
1763,93.8207889032273,6
1764,159.757213198994,6
1765,281.350106635966,6
1766,207.872555121013,6
1767,105.652401637404,6
1768,174.839732594477,6
1769,106.441903943273,6
1770,192.275868177381,6
1771,271.121685335169,6
1772,160.459584496652,6
1773,57.0129638492909,6
1774,132.090901592804,6
1775,199.170743036267,6
1776,152.744327463326,6
1777,167.067200731322,6
1778,161.826295900891,6
1779,130.164378944028,6
1780,68.9974959671532,6
1781,-62.544878946542,6
1782,17.6377840134447,6
1783,-8.20500080464592,6
1784,166.027969308345,6
1785,236.496756401947,6
1786,161.297386865081,6
1787,82.7060461125039,6
1788,138.866809519575,6
1789,247.243047323776,6
1790,166.567446363126,6
1791,132.820276027313,6
1792,132.840783403304,6
1793,176.502272319518,6
1794,224.550868058677,6
1795,262.784660507415,6
1796,257.18992524973,6
1797,170.386940106477,6
1798,45.778993695928,6
1799,90.2836158601713,6
1800,167.337100552698,6
1801,131.810996545625,6
1802,106.136883566633,6
1803,60.2787486453183,6
1804,141.673941253097,6
1805,179.175891271392,6
1806,174.747383630848,6
1807,206.838614374404,6
1808,179.703706650034,6
1809,135.234676794222,6
1810,97.0325195487329,6
1811,110.092782494598,6
1812,239.342908050157,6
1813,219.337009304244,6
1814,169.285439447624,6
1815,278.91811397641,6
1816,133.284536106801,6
1817,122.211646699627,6
1818,267.225461620206,6
1819,179.179689773148,6
1820,183.342613969572,6
1821,251.975633509982,6
1822,239.112679185442,6
1823,99.8458650692741,6
1824,114.488539780088,6
1825,212.460178922693,6
1826,204.582526252607,6
1827,107.046469933064,6
1828,148.853343097855,6
1829,222.003646125725,6
1830,88.5996969990775,6
1831,73.022598953392,6
1832,56.4444688257534,6
1833,76.8126273980634,6
1834,137.19255162848,6
1835,100.697826430919,6
1836,41.2203086309398,6
1837,119.175991376282,6
1838,194.130567449685,6
1839,202.643970460349,6
1840,214.961888448092,6
1841,249.898121725469,6
1842,115.146380829492,6
1843,-56.7159824593165,6
1844,86.7477227096803,6
1845,91.4968768835521,6
1846,152.288397448244,6
1847,223.549673338967,6
1848,221.982409413362,6
1849,115.025140588955,6
1850,101.11961363317,6
1851,191.034264068704,6
1852,138.246316140321,6
1853,85.4737563600269,6
1854,155.205367428134,6
1855,174.648693123495,6
1856,143.501959543613,6
1857,196.720855090312,6
1858,199.004649245825,6
1859,226.218352175941,6
1860,222.627419453089,6
1861,281.835957602743,6
1862,300.623440735716,6
1863,181.798124744423,6
1864,118.448137809902,6
1865,212.047589611591,6
1866,238.033035071401,6
1867,63.052896522302,6
1868,147.554843395869,6
1869,177.498641725743,6
1870,204.316764970882,6
1871,264.752844993223,6
1872,97.6831374741856,6
1873,107.567841648386,6
1874,287.917461071544,6
1875,131.057952727837,6
1876,31.2728714745417,6
1877,137.290880116071,6
1878,230.241192289374,6
1879,179.3065138353,6
1880,97.1145659544923,6
1881,99.6792953185587,6
1882,232.067895646972,6
1883,195.982491961114,6
1884,175.675903795078,6
1885,64.7540699052562,6
1886,230.089057133568,6
1887,162.865450539785,6
1888,37.7131070097084,6
1889,193.260370620975,6
1890,120.99264505605,6
1891,188.520745916775,6
1892,242.310115979831,6
1893,245.442656533778,6
1894,103.676095306095,6
1895,134.239826900519,6
1896,188.002238940087,6
1897,217.365461279814,6
1898,248.733817171805,6
1899,140.892160966429,6
1900,131.956143041064,6
1901,103.177134385886,6
1902,128.259632514421,6
1903,140.044957950085,6
1904,201.810793727329,6
1905,81.4273968971948,6
1906,101.961408386945,6
1907,176.297893665843,6
1908,142.769479367307,6
1909,171.020636466782,6
1910,183.768595835013,6
1911,126.382661735565,6
1912,143.271642818795,6
1913,174.311238820304,6
1914,123.980316856621,6
1915,131.916328174093,6
1916,98.4724212737746,6
1917,69.0950069413676,6
1918,86.1679881056814,6
1919,88.7431018413215,6
1920,160.177856318196,6
1921,182.460708637979,6
1922,196.578013061478,6
1923,159.577178723313,6
1924,180.263581831851,6
1925,105.998334046046,6
1926,149.414799590571,6
1927,230.173616290097,6
1928,148.909779667315,6
1929,140.823785095554,6
1930,91.3435434705624,6
1931,97.0150663766561,6
1932,210.411970699005,6
1933,121.178449919508,6
1934,100.919785953892,6
1935,168.743472635378,6
1936,186.130253982659,6
1937,284.201146339861,6
1938,268.976523643277,6
1939,177.044802202961,6
1940,112.303566128828,6
1941,250.751836561867,6
1942,333.643761535718,6
1943,157.161511255279,6
1944,174.965596058503,6
1945,116.349671463348,6
1946,132.416142194106,6
1947,216.587711686044,6
1948,227.986660101169,6
1949,129.948314063559,6
1950,166.543438666702,6
1951,206.689658817784,6
1952,128.318889686995,6
1953,120.300057672952,6
1954,132.265435390938,6
1955,210.838641881818,6
1956,189.499268359306,6
1957,85.8881294865673,6
1958,129.093063926467,6
1959,184.282337639309,6
1960,148.005269578339,6
1961,217.313939427615,6
1962,142.449659516566,6
1963,123.053502086059,6
1964,218.456499221875,6
1965,169.792476149351,6
1966,90.2482237676637,6
1967,113.747661303593,6
1968,46.7420421003614,6
1969,169.903193788494,6
1970,378.479469155532,6
1971,143.23966051177,6
1972,2.70468302034072,6
1973,183.539970744306,6
1974,217.037434246743,6
1975,141.620017371079,6
1976,98.3676150997895,6
1977,70.4307452626141,6
1978,190.024043743397,6
1979,281.025086535471,6
1980,349.343679901573,6
1981,222.721833253318,6
1982,152.069796610718,6
1983,163.973301757788,6
1984,167.841923363861,6
1985,207.071318879043,6
1986,117.717183518777,6
1987,122.216840095295,6
1988,108.25087195176,6
1989,109.468363940281,6
1990,83.721287787209,6
1991,137.671058984035,6
1992,59.3578330015617,6
1993,99.971131168281,6
1994,133.606104570298,6
1995,256.420560363441,6
1996,163.798251045115,6
1997,59.6265579559799,6
1998,173.687691385489,6
1999,250.9594282216,6
2000,99.4505839165687,6
2001,181.924829455356,6
2002,210.568982683841,6
2003,160.181166886791,6
1750,415.768237414812,7
1751,390.542642736514,7
1752,349.026364754475,7
1753,543.658128343172,7
1754,437.074861777455,7
1755,435.841931715162,7
1756,472.897819552899,7
1757,479.823247636016,7
1758,273.221183765725,7
1759,323.305899651072,7
1760,305.852309690742,7
1761,385.118763035928,7
1762,481.175230483416,7
1763,263.672077085877,7
1764,196.058362200308,7
1765,344.379544462279,7
1766,494.873529808179,7
1767,410.669067858519,7
1768,258.988153032265,7
1769,261.502395764677,7
1770,387.032590408421,7
1771,632.218355623859,7
1772,514.702250540243,7
1773,534.171138906149,7
1774,388.617519769497,7
1775,399.918759872834,7
1776,396.06577584604,7
1777,272.719374305548,7
1778,310.810038185587,7
1779,354.214873397102,7
1780,425.594758937223,7
1781,390.261340834997,7
1782,246.311465298659,7
1783,394.138302111716,7
1784,492.214458312816,7
1785,551.755951598486,7
1786,494.727009081464,7
1787,475.003253655261,7
1788,551.484453284473,7
1789,822.466731140016,7
1790,649.70577776507,7
1791,526.389575158628,7
1792,557.811940546276,7
1793,741.460564841688,7
1794,484.512460082177,7
1795,632.354954626123,7
1796,672.011997992497,7
1797,509.573814886166,7
1798,487.24064977603,7
1799,293.142180159927,7
1800,451.698833222678,7
1801,446.756938632454,7
1802,327.65578236234,7
1803,24.0112439728241,7
1804,349.776420205658,7
1805,618.730144025086,7
1806,709.139499681951,7
1807,600.059227581801,7
1808,579.75731817478,7
1809,548.397338785282,7
1810,442.020013464947,7
1811,348.824957612391,7
1812,320.425683479916,7
1813,377.374833410154,7
1814,446.264163789756,7
1815,437.195564564327,7
1816,263.479983561914,7
1817,187.18976968851,7
1818,389.728684371564,7
1819,503.924366851627,7
1820,314.881870576177,7
1821,228.088274321194,7
1822,359.887945933384,7
1823,229.566104230917,7
1824,412.941748677319,7
1825,497.993401878856,7
1826,433.646934965584,7
1827,481.897730934854,7
1828,536.860431151072,7
1829,627.281864498954,7
1830,440.90255748914,7
1831,365.706115089888,7
1832,279.644365928204,7
1833,357.855556749561,7
1834,562.256558050476,7
1835,474.683802334853,7
1836,156.577393211671,7
1837,138.481476420307,7
1838,245.528963012,7
1839,460.298030624577,7
1840,485.033866582268,7
1841,453.977965688704,7
1842,376.131841511707,7
1843,170.333290700601,7
1844,228.243412167953,7
1845,349.132428852589,7
1846,312.293886209643,7
1847,452.607008344648,7
1848,443.608733659942,7
1849,287.892308318391,7
1850,306.882985832456,7
1851,172.747024296222,7
1852,228.944874523966,7
1853,249.527937522222,7
1854,382.914105766205,7
1855,299.562439950209,7
1856,286.795457058746,7
1857,334.05300497767,7
1858,322.02834266024,7
1859,415.909217965885,7
1860,587.71661663177,7
1861,605.918454478417,7
1862,665.019515550752,7
1863,448.600538204906,7
1864,351.223949205026,7
1865,625.050138629671,7
1866,721.810643155878,7
1867,603.883987235022,7
1868,415.4635554098,7
1869,509.744388579057,7
1870,403.638292322888,7
1871,356.819991963188,7
1872,334.282830214812,7
1873,358.812789209564,7
1874,397.577684295257,7
1875,340.532026159868,7
1876,241.950028115609,7
1877,137.369808272712,7
1878,441.868363525103,7
1879,581.324077228158,7
1880,358.013254609693,7
1881,357.491202452214,7
1882,564.713869974261,7
1883,584.842607530265,7
1884,321.936779578201,7
1885,421.117652921536,7
1886,463.096918015492,7
1887,445.72246740745,7
1888,344.785488058606,7
1889,357.138894734793,7
1890,374.243648795225,7
1891,345.957673286922,7
1892,305.339784967429,7
1893,246.312578633279,7
1894,43.8973533252224,7
1895,154.914634997986,7
1896,206.514868334088,7
1897,323.484125039115,7
1898,343.286906742769,7
1899,116.599856158318,7
1900,226.155282077197,7
1901,383.167567061118,7
1902,405.314191052347,7
1903,350.697556065471,7
1904,387.118803919416,7
1905,287.966926919024,7
1906,472.211943494542,7
1907,633.18927373326,7
1908,376.851828183269,7
1909,266.548311949474,7
1910,372.737609544944,7
1911,163.4143965237,7
1912,369.978905887288,7
1913,473.865514249695,7
1914,545.274092433369,7
1915,636.370120754471,7
1916,505.481955085904,7
1917,345.860674341424,7
1918,138.755699096195,7
1919,339.355987538919,7
1920,462.871255642779,7
1921,430.856946375763,7
1922,376.809303790781,7
1923,356.356850344614,7
1924,445.1425290655,7
1925,367.465271576182,7
1926,347.700242998357,7
1927,533.158900956291,7
1928,675.056685038905,7
1929,397.295705220147,7
1930,415.389344802841,7
1931,416.775685559167,7
1932,522.883441575812,7
1933,718.640030957722,7
1934,490.86912427209,7
1935,717.300364528929,7
1936,651.4535646239,7
1937,675.028979506279,7
1938,748.899274247532,7
1939,766.207360701091,7
1940,527.092560968252,7
1941,863.114675293564,7
1942,952.615717518519,7
1943,675.427482535594,7
1944,560.243945351295,7
1945,397.979919929994,7
1946,388.30273582724,7
1947,531.861735512417,7
1948,506.054029021566,7
1949,336.528326467041,7
1950,565.477873366983,7
1951,517.153300371947,7
1952,515.740411384511,7
1953,461.782496633392,7
1954,463.339965239539,7
1955,333.718538624614,7
1956,238.342458414127,7
1957,267.680995887862,7
1958,340.329501625553,7
1959,216.892550866233,7
1960,450.003532061003,7
1961,499.542210473744,7
1962,535.875601549173,7
1963,279.370447872607,7
1964,338.696746435672,7
1965,377.943532271113,7
1966,397.917867416146,7
1967,307.688297245513,7
1968,377.360122174123,7
1969,320.552138026157,7
1970,545.664063179352,7
1971,458.466187390775,7
1972,133.12001075462,7
1973,348.053512196273,7
1974,386.796705063695,7
1975,595.366293497346,7
1976,255.54593129189,7
1977,144.737581743934,7
1978,271.74224029517,7
1979,642.379101981014,7
1980,750.288718689228,7
1981,930.642300922052,7
1982,455.705236155321,7
1983,601.063841151716,7
1984,647.778674728154,7
1985,448.645059998351,7
1986,374.799020882491,7
1987,345.98341130948,7
1988,532.975311336116,7
1989,226.893221339271,7
1990,337.472634880054,7
1991,386.371201596743,7
1992,398.608030584733,7
1993,572.984402408058,7
1994,593.56634540082,7
1995,718.236873491756,7
1996,644.641892360894,7
1997,261.597672716517,7
1998,434.380957576015,7
1999,437.168917681091,7
2000,533.212161833994,7
2001,448.998645065108,7
2002,332.133249324366,7
2003,404.038021727213,7
1750,674.589235390591,8
1751,962.132835692483,8
1752,903.881916605532,8
1753,921.079146152462,8
1754,1012.58637698245,8
1755,885.239452725956,8
1756,905.131924925375,8
1757,932.390314030287,8
1758,726.631048687154,8
1759,821.22924742981,8
1760,738.111341033128,8
1761,608.918384374959,8
1762,873.220161156091,8
1763,809.147810104789,8
1764,615.640401702797,8
1765,711.979920554071,8
1766,705.606499012258,8
1767,726.127839257313,8
1768,718.028057214704,8
1769,688.053383384401,8
1770,801.856367694592,8
1771,826.265486301723,8
1772,1119.0266749447,8
1773,1075.41716036977,8
1774,1185.81138854134,8
1775,1199.47311978474,8
1776,1167.49187530952,8
1777,1206.37150947973,8
1778,1027.10046661569,8
1779,1213.70490656332,8
1780,1275.87190354985,8
1781,1002.58614824524,8
1782,837.722000611338,8
1783,917.871244462908,8
1784,909.776670936914,8
1785,852.551514396226,8
1786,773.309412800351,8
1787,944.176987427378,8
1788,1068.14049863011,8
1789,1063.42545893976,8
1790,1092.74493822711,8
1791,989.858816688115,8
1792,1240.55786787814,8
1793,1071.41115243429,8
1794,861.827332367662,8
1795,938.428225910033,8
1796,902.453485936231,8
1797,983.839621031194,8
1798,724.941156957934,8
1799,958.017082925391,8
1800,989.484461058844,8
1801,794.48533988257,8
1802,905.402540820383,8
1803,984.248146410478,8
1804,1033.22561867273,8
1805,1021.22806289054,8
1806,1082.25364985768,8
1807,1322.04976801604,8
1808,1071.88896563414,8
1809,935.060754379333,8
1810,1009.32997287101,8
1811,739.876549707761,8
1812,849.849512544978,8
1813,816.419820977245,8
1814,1013.20359885784,8
1815,1047.45997880672,8
1816,852.274578027619,8
1817,892.564607863277,8
1818,781.919731123267,8
1819,907.755408039009,8
1820,789.728600635413,8
1821,860.316414014447,8
1822,1016.24718278484,8
1823,769.768691302886,8
1824,749.642124616848,8
1825,917.684765529678,8
1826,754.252787039919,8
1827,763.150725538797,8
1828,918.803966473166,8
1829,978.685421850161,8
1830,1182.67503512827,8
1831,893.500237975019,8
1832,955.761493161014,8
1833,980.966618392749,8
1834,1048.07646524177,8
1835,1001.6221888143,8
1836,716.854689995202,8
1837,463.428924427424,8
1838,715.379488932474,8
1839,748.069734741295,8
1840,861.835111171461,8
1841,1021.9054907978,8
1842,947.742686351117,8
1843,808.035067490336,8
1844,699.277965382802,8
1845,822.897416011435,8
1846,768.976869204006,8
1847,780.871058190251,8
1848,954.744642444835,8
1849,1064.7750344727,8
1850,776.114133489842,8
1851,815.037222365754,8
1852,571.112266087941,8
1853,603.994425881239,8
1854,1016.5278616417,8
1855,884.629072519165,8
1856,843.541899047938,8
1857,903.933522984751,8
1858,1013.60484671603,8
1859,1051.18230780862,8
1860,1178.52648561899,8
1861,1248.97412935831,8
1862,1190.73625432329,8
1863,1021.56284090898,8
1864,935.788887880958,8
1865,1217.76211277574,8
1866,1239.02078988697,8
1867,1002.59848431215,8
1868,765.200900448465,8
1869,720.223593691581,8
1870,867.035899569715,8
1871,797.037582844313,8
1872,863.030377454251,8
1873,1057.39060076756,8
1874,1037.62852288115,8
1875,1061.75190830882,8
1876,1040.07081096353,8
1877,954.583994228565,8
1878,1116.81147604206,8
1879,1086.72650674423,8
1880,745.424817062231,8
1881,960.511414561647,8
1882,1124.94445239936,8
1883,1230.14908995729,8
1884,798.292294929014,8
1885,889.04571042587,8
1886,814.591859407764,8
1887,700.122975240559,8
1888,852.234058576439,8
1889,535.720724547913,8
1890,697.019147850298,8
1891,624.554042839796,8
1892,662.289375587047,8
1893,675.617374247942,8
1894,908.089754367545,8
1895,595.630548455203,8
1896,1136.06725371429,8
1897,1107.3290354301,8
1898,570.154882264071,8
1899,896.895290770095,8
1900,880.256590195522,8
1901,972.654817139686,8
1902,1046.30478961767,8
1903,830.289664394327,8
1904,1158.38456150784,8
1905,1069.48234075411,8
1906,1019.10253504502,8
1907,989.930087837146,8
1908,694.033888502236,8
1909,621.681871229858,8
1910,813.183264369087,8
1911,912.652047351953,8
1912,820.782610011719,8
1913,1206.40120097325,8
1914,1289.96725310463,8
1915,1259.03099170271,8
1916,1255.6993069428,8
1917,1159.4041210344,8
1918,1060.69106578003,8
1919,989.482338013396,8
1920,951.266583625993,8
1921,1014.05408224353,8
1922,829.71528340792,8
1923,1065.20222687981,8
1924,776.959911639532,8
1925,905.847168509209,8
1926,687.269486258303,8
1927,783.500877290436,8
1928,819.107409886062,8
1929,781.748330995088,8
1930,804.526341839754,8
1931,583.883429340983,8
1932,724.913534871717,8
1933,1021.83132437191,8
1934,873.608162233243,8
1935,1065.73153432231,8
1936,897.739404593795,8
1937,829.536260468206,8
1938,1129.30217742554,8
1939,1056.88880354763,8
1940,1145.8487021458,8
1941,1359.10750728788,8
1942,1394.81794456235,8
1943,1217.14133310181,8
1944,867.474647916264,8
1945,925.376198463517,8
1946,981.730668936695,8
1947,978.683209120941,8
1948,926.666521316264,8
1949,1205.12677150083,8
1950,1068.64846652579,8
1951,1308.87511310856,8
1952,1278.70653012953,8
1953,893.665593519076,8
1954,1214.92137656293,8
1955,1115.72063776895,8
1956,1173.91386431219,8
1957,880.679022781938,8
1958,681.195836489259,8
1959,661.792102079087,8
1960,787.036313392738,8
1961,965.902457400336,8
1962,1001.88084704243,8
1963,928.037281391061,8
1964,866.311418268881,8
1965,861.747842799389,8
1966,658.025598322106,8
1967,580.777269361783,8
1968,747.430337117189,8
1969,760.663710022094,8
1970,930.659692509048,8
1971,851.658750369404,8
1972,852.230192772281,8
1973,770.035992282095,8
1974,992.958567425115,8
1975,963.55007468145,8
1976,599.903440053479,8
1977,308.398218203903,8
1978,525.433403054324,8
1979,667.202653619258,8
1980,783.048715585084,8
1981,790.640916588701,8
1982,658.270399843209,8
1983,632.849738879804,8
1984,872.595181723521,8
1985,863.48815286842,8
1986,740.080291028146,8
1987,855.337768430247,8
1988,784.497802085889,8
1989,550.728055645523,8
1990,633.54812817351,8
1991,771.497211483223,8
1992,782.365948837368,8
1993,664.970053766837,8
1994,1030.52564872662,8
1995,1511.54940790912,8
1996,1273.92945619146,8
1997,861.854129426096,8
1998,828.436663934434,8
1999,988.058940295773,8
2000,1039.49928786524,8
2001,1045.34984742935,8
2002,1237.35844648007,8
2003,956.166881729322,8
1750,635.631779152408,9
1751,663.46755062118,9
1752,704.429625589589,9
1753,734.105453235302,9
1754,666.285250100414,9
1755,810.222460924829,9
1756,851.103884865969,9
1757,682.405721508879,9
1758,609.00731786883,9
1759,536.769023080817,9
1760,461.035987327245,9
1761,721.260456455189,9
1762,686.119025178294,9
1763,484.655454161848,9
1764,583.818855538579,9
1765,766.194349189694,9
1766,804.066758972238,9
1767,604.300840558544,9
1768,471.394999474805,9
1769,698.069565527197,9
1770,897.800500358322,9
1771,927.618690384847,9
1772,794.912145694998,9
1773,709.021460449215,9
1774,757.204469647518,9
1775,667.485485672551,9
1776,700.42549862411,9
1777,728.125996458702,9
1778,790.714289748194,9
1779,908.474207025844,9
1780,883.925003831172,9
1781,660.083011911967,9
1782,708.319662401981,9
1783,669.677683699405,9
1784,664.476008122343,9
1785,704.549935525065,9
1786,652.31042328955,9
1787,760.948750542111,9
1788,1016.58408206143,9
1789,1021.91243695716,9
1790,824.566170012568,9
1791,847.922372274927,9
1792,847.721556313806,9
1793,734.687197845326,9
1794,721.238704975429,9
1795,819.073962061952,9
1796,925.671291252311,9
1797,710.005452493575,9
1798,701.431364053426,9
1799,771.09903691684,9
1800,835.988664314898,9
1801,645.862304992409,9
1802,483.638025987775,9
1803,584.594640175037,9
1804,858.521879439785,9
1805,884.951695236297,9
1806,978.349682789694,9
1807,888.158656963971,9
1808,811.542639045909,9
1809,730.951119619809,9
1810,543.950752608075,9
1811,573.371836132296,9
1812,666.158413714316,9
1813,697.654849614713,9
1814,888.428051718265,9
1815,861.769821169138,9
1816,635.048369750736,9
1817,691.820918813264,9
1818,774.087151561366,9
1819,661.111012024286,9
1820,652.48347737446,9
1821,728.113520275218,9
1822,775.86700367288,9
1823,625.988999715942,9
1824,712.486473615321,9
1825,835.804872029657,9
1826,730.258352864104,9
1827,702.444518247466,9
1828,822.22371888241,9
1829,867.529812540903,9
1830,614.501488403641,9
1831,560.632929457334,9
1832,575.910083226875,9
1833,891.420236660181,9
1834,955.959992107505,9
1835,652.582290734243,9
1836,406.68950535288,9
1837,422.117774456836,9
1838,473.83679604341,9
1839,654.437383496389,9
1840,669.886611903053,9
1841,741.940199337401,9
1842,661.535167878422,9
1843,469.818635424008,9
1844,564.521181544043,9
1845,554.76345931744,9
1846,584.027429188071,9
1847,740.629796300702,9
1848,847.327161702294,9
1849,757.1142422926,9
1850,675.824210422752,9
1851,611.905328601472,9
1852,422.481755411173,9
1853,651.76594972084,9
1854,658.093861866382,9
1855,618.118327709892,9
1856,689.245891222794,9
1857,641.269380340159,9
1858,628.519679028897,9
1859,813.320203573967,9
1860,1064.08958549848,9
1861,993.551975657968,9
1862,828.848138281962,9
1863,652.579170785334,9
1864,668.782808210717,9
1865,1112.9736873468,9
1866,971.007808066852,9
1867,827.074554051121,9
1868,759.492996368355,9
1869,666.295549174814,9
1870,721.785553955608,9
1871,644.628461948113,9
1872,704.715443384197,9
1873,829.00905227078,9
1874,703.453878916349,9
1875,548.350325630471,9
1876,616.075870840692,9
1877,829.690498515291,9
1878,1192.8131277526,9
1879,658.527083986447,9
1880,453.516408641211,9
1881,797.502653411848,9
1882,1020.20154082667,9
1883,730.63636805381,9
1884,647.469574790056,9
1885,828.65271218464,9
1886,693.663778470787,9
1887,649.678481598907,9
1888,583.229472039905,9
1889,718.03897667381,9
1890,473.403370522179,9
1891,666.554226677504,9
1892,576.79951757401,9
1893,562.661434062871,9
1894,470.647868585939,9
1895,573.415261605957,9
1896,1022.89882080082,9
1897,785.120514928469,9
1898,459.040870944522,9
1899,303.189606971431,9
1900,792.235755414052,9
1901,594.54008225323,9
1902,491.922581716298,9
1903,719.375336893276,9
1904,526.088873563468,9
1905,671.004134645159,9
1906,993.448897099203,9
1907,785.530430914104,9
1908,583.040603437296,9
1909,498.47162356702,9
1910,573.846255529549,9
1911,703.577647485772,9
1912,889.369023853427,9
1913,906.377178978658,9
1914,844.262327723996,9
1915,824.949690468162,9
1916,749.00474221139,9
1917,786.189573737388,9
1918,680.373233180728,9
1919,863.420727860255,9
1920,711.452584932283,9
1921,613.747812631732,9
1922,682.283070858888,9
1923,673.722480160601,9
1924,693.266723517821,9
1925,377.83671845735,9
1926,767.219063972695,9
1927,862.606558261588,9
1928,759.157757877707,9
1929,696.951962381202,9
1930,550.910576501623,9
1931,545.453977526347,9
1932,770.015133192299,9
1933,768.343242456281,9
1934,691.674286079972,9
1935,780.42471944556,9
1936,704.20317383659,9
1937,953.785028236788,9
1938,910.99605613727,9
1939,736.504278547606,9
1940,955.300314524381,9
1941,1289.54153913164,9
